,0,1,2,3
10676,-10.3378512,-3.6684882,10.1356848,-5.5703412
10677,-10.9089443,-3.2958652,9.0659289,-5.5365948
10678,-11.5933178,-3.0032928,8.1310192,-5.5061579
10679,-12.3839873,-2.7735282,7.3190564,-5.47832
10680,-13.2778065,-2.5934992,6.6185494,-5.4525215
10681,-14.2744762,-2.4536018,6.01885,-5.4283159
10682,-15.3758531,-2.3470427,5.5104152,-5.4053378
10683,-16.5854755,-2.2692937,5.0849735,-5.3832783
10684,-17.9082376,-2.2176835,4.7356491,-5.361864
10685,-19.3501617,-2.1911289,4.4570849,-5.3408403
10686,-20.9182292,-2.1900054,4.2455985,-5.319956
10687,-22.6202396,-2.2161623,4.0994091,-5.2989487
10688,-24.4646655,-2.273099,4.0189837,-5.2775296
10689,-26.4604712,-2.3663446,4.0075707,-5.2553654
10690,-28.6168455,-2.5041118,4.0720231,-5.2320543
10691,-30.9427708,-2.6983517,4.2240719,-5.2070953
10692,-33.4462921,-2.9664209,4.4823084,-5.1798421
10693,-36.1332334,-3.3337109,4.8752948,-5.1494379
10694,-39.0048717,-3.8378147,5.4464873,-5.1147149
10695,-42.0535908,-4.5351653,6.2620837,-5.0740425
10696,-45.2544841,-5.5115865,7.4235325,-5.0250896
10697,-48.548593,-6.898717,9.0871476,-4.9644547
10698,-51.8084878,-8.8978906,11.493184,-4.8870943
10699,-54.7666243,-11.8080437,15.0020124,-4.7854844
10700,-56.8697008,-16.0314346,20.1120772,-4.6485703
10701,-57.0169067,-21.9538428,27.3544722,-4.4611392
10702,-53.2743425,-29.4194088,36.7707273,-4.2060985
10703,-43.3009385,-36.5124174,46.6411731,-3.8755495
10704,-26.9469879,-38.9345998,52.6854051,-3.4935909
10705,-8.9862418,-33.5864762,51.4280826,-3.1260431
10706,4.6978614,-23.052638,44.7608572,-2.8418553
10707,12.6454824,-12.3592926,37.101744,-2.6671882
10708,16.5630315,-4.1496049,30.8649894,-2.5880421
10709,18.3063119,1.3270928,26.3892601,-2.5770249
10710,19.0058074,4.6907198,23.2723759,-2.6096097
10711,19.2433979,6.6214196,21.0590319,-2.6681489
10712,19.3079205,7.6397024,19.4160121,-2.7410646
10713,19.3442235,8.1003129,18.1315777,-2.8211308
10714,19.4258783,8.2337907,17.0799673,-2.9040109
10715,19.5897784,8.1866654,16.1896727,-2.9872241
10716,19.8531964,8.0509215,15.4216142,-3.0694612
10717,20.2226513,7.8838065,14.7555018,-3.1501458
10718,20.6987221,7.7207415,14.1817349,-3.2291558
10719,21.2786961,7.5836589,13.6967702,-3.3066505
10720,21.9579735,7.4863863,13.3005857,-3.3829639
10721,22.7307124,7.4381388,12.9953845,-3.4585431
10722,23.5899763,7.4458011,12.7850253,-3.533914
10723,24.5275267,7.5154347,12.6748743,-3.6096664
10724,25.5333258,7.6532867,12.6718939,-3.6864506
10725,26.5947663,7.866462,12.7848516,-3.7649835
10726,27.6956055,8.1633424,13.0245488,-3.8460591
10727,28.8145607,8.5537536,13.403963,-3.9305623
10728,29.9235162,9.0487991,13.9381411,-4.0194831
10729,30.9853202,9.66017,14.6435897,-4.1139263
10730,31.9512495,10.3985949,15.5367563,-4.2151107
10731,32.7584555,11.2709288,16.6310074,-4.3243459
10732,33.3281596,12.2752547,17.9313378,-4.4429716
10733,33.5661483,13.3934797,19.4260942,-4.5722346
10734,33.3681447,14.5816264,21.0756707,-4.7130799
10735,32.6334064,15.7598917,22.8000283,-4.8658408
10736,31.2890014,16.8077533,24.4703251,-5.0298485
10737,29.3225616,17.5725379,25.9136219,-5.203053
10738,26.8123421,17.8987231,26.9393412,-5.3818297
10739,23.9353489,17.6750005,27.3866176,-5.5611782
10740,20.9382933,16.8794326,27.1746675,-5.7354036
10741,18.0772322,15.595203,26.3285161,-5.8991219
10742,15.5548002,13.9844577,24.9646294,-6.0482121
10743,13.4854062,12.235579,23.247321,-6.1803519
10744,11.8972267,10.5133359,21.3420772,-6.2950182
10745,10.7578193,8.9317185,19.3852945,-6.3930933
10746,10.0044571,7.5507599,17.473988,-6.4763252
10747,9.5673944,6.3877165,15.6688686,-6.5468362
10748,9.383181,5.4323648,14.0028157,-6.6067712
10749,9.4000786,4.6603268,12.4896583,-6.6580928
10750,9.578765,4.0423652,11.1311923,-6.7024893
10751,9.8908526,3.549867,9.9221243,-6.7413564
10752,10.3167437,3.1575337,8.853317,-6.775819
10753,10.8435649,2.8443229,7.9138333,-6.8067698
10754,11.4634603,2.5934283,7.0921885,-6.8349126
10755,12.1722894,2.3918149,6.377102,-6.8608025
10756,12.9686798,2.2296079,5.7579378,-6.8848804
10757,13.8533597,2.0994903,5.2249553,-6.907502
10758,14.8286967,1.9961811,4.7694467,-6.9289601
10759,15.8983838,1.9160186,4.3838117,-6.9495033
10760,17.0672283,1.8566493,4.0616021,-6.9693504
10761,18.3410092,1.8168174,3.7975613,-6.988702
10762,19.7263803,1.7962464,3.5876813,-7.0077515
10763,21.2308,1.7956115,3.4292969,-7.026694
10764,22.8624715,1.8166066,3.3212434,-7.0457363
10765,24.630278,1.8621225,3.2641118,-7.0651082
10766,26.5436932,1.9365697,3.2606521,-7.0850754
10767,28.6126379,2.0464034,3.3164021,-7.1059575
10768,30.8472342,2.2009501,3.440663,-7.1281522
10769,33.2573749,2.4136998,3.6480222,-7.1521698
10770,35.8519512,2.704338,3.9607445,-7.1786844
10771,38.6374393,3.1019757,4.4125759,-7.2086108
10772,41.6152448,3.6503456,5.0548613,-7.2432224
10773,44.7765559,4.4162337,5.9664758,-7.2843362
10774,48.0920153,5.5031597,7.2699755,-7.3346065
10775,51.4902553,7.0730982,9.1574216,-7.3979926
10776,54.8119389,9.3784518,11.9291621,-7.4804946
10777,57.710163,12.7982774,16.0410821,-7.5912456
10778,59.4420412,17.834049,22.1167434,-7.7438363
10779,58.5004905,24.8874872,30.7432767,-7.956761
10780,52.3276182,33.3718861,41.5783115,-8.2487687
10781,38.4982865,40.0140215,51.5518366,-8.6205262
10782,18.8535904,39.390095,55.1417194,-9.0259949
10783,0.595679,30.2848304,50.5535782,-9.3804664
10784,-11.2745982,17.9673314,42.2713833,-9.6228192
10785,-17.3838614,7.3929137,34.7451113,-9.7481638
10786,-20.1268852,-0.0051229,29.3340361,-9.7834867
10787,-21.2049162,-4.6772233,25.753985,-9.7591028
10788,-21.5034789,-7.4419499,23.4051371,-9.6981927
10789,-21.4519277,-8.9742437,21.8040929,-9.6162807
10790,-21.263944,-9.7387791,20.6350706,-9.5232043
10791,-21.0523329,-10.0362645,19.7099214,-9.425022
10792,-20.8797582,-10.0575804,18.9234645,-9.3253749
10793,-20.7816556,-9.9237205,18.2209353,-9.2263725
10794,-20.7774102,-9.7117848,17.5769437,-9.1291514
10795,-20.8763973,-9.4712041,16.9825599,-9.0342265
10796,-21.0815664,-9.2338076,16.4376438,-8.941713
10797,-21.3916906,-9.0201575,15.9464326,-8.8514688
10798,-21.802788,-8.843628,15.5151143,-8.7631846
10799,-22.3089754,-8.7130988,15.1505891,-8.6764419
10800,-22.9029047,-8.6347738,14.8599287,-8.5907478
10801,-23.5758781,-8.6134222,14.6502308,-8.5055559
10802,-24.3177048,-8.6532252,14.5286816,-8.4202751
10803,-25.1163386,-8.7583345,14.5027051,-8.3342733
10804,-25.9573165,-8.9331965,14.5801081,-8.2468755
10805,-26.8230127,-9.1826606,14.7691435,-8.1573603
10806,-27.6917204,-9.5118409,15.0783954,-8.0649562
10807,-28.5365976,-9.9256642,15.5163676,-7.9688409
10808,-29.3245611,-10.4279836,16.0906066,-7.8681473
10809,-30.0153118,-11.0200979,16.8061488,-7.761981
10810,-30.5608352,-11.6985012,17.6630552,-7.6494563
10811,-30.9059572,-12.451762,18.6528538,-7.5297595
10812,-30.9908091,-13.2566692,19.7539472,-7.4022464
10813,-30.7562321,-14.0743024,20.9265772,-7.2665807
10814,-30.1529313,-14.8475055,22.1088299,-7.1229056
10815,-29.1541533,-15.5021192,23.2161987,-6.9720243
10816,-27.769542,-15.9545324,24.1476666,-6.8155382
10817,-26.0552202,-16.126566,24.7999796,-6.6558727
10818,-24.1139137,-15.9649511,25.0881246,-6.4961267
10819,-22.0814313,-15.4583533,24.9654235,-6.3397328
10820,-20.1021181,-14.6436769,24.4347012,-6.1899947
10821,-18.3021711,-13.597709,23.5454286,-6.0496353
10822,-16.7708663,-12.4177114,22.3788072,-5.9204887
10823,-15.5548316,-11.1996494,21.02814,-5.8034067
10824,-14.6637202,-10.0220251,19.5820384,-5.6983586
10825,-14.0817347,-8.9386305,18.1143398,-5.6046498
10826,-13.7795956,-7.9790032,16.6806361,-5.5211719
10827,-13.7238534,-7.1533168,15.3192479,-5.4466226
10828,-13.8827447,-6.4586155,14.0542992,-5.3796689
10829,-14.2291252,-5.8844647,12.8992658,-5.3190488
10830,-14.741427,-5.4172242,11.8601694,-5.2636237
10831,-15.4035012,-5.0428807,10.9381393,-5.2123949
10832,-16.2039456,-4.7487106,10.1313497,-5.1644989
10833,-17.1352766,-4.5241282,9.4364482,-5.1191886
10834,-18.1931199,-4.3610326,8.8496147,-5.075811
10835,-19.3754878,-4.2538953,8.3673745,-5.033781
10836,-20.6821467,-4.1997555,7.9872713,-4.9925559
10837,-22.1140443,-4.1982404,7.7084895,-4.9516099
10838,-23.6727477,-4.2516942,7.5325081,-4.9104073
10839,-25.359822,-4.3654873,7.4638758,-4.8683745
10840,-27.1760541,-4.5485833,7.5112087,-4.8248664
10841,-29.1203794,-4.8144572,7.6885415,-4.7791271
10842,-31.1882854,-5.1824915,8.0172043,-4.7302375
10843,-33.3693206,-5.6800111,8.5284458,-4.677047
10844,-35.6430758,-6.3451301,9.2670537,-4.6180808
10845,-37.9725533,-7.2305065,10.296166,-4.5514135
10846,-40.2930829,-8.4077223,11.7031115,-4.4745023
10847,-42.4938099,-9.9708282,13.6049174,-4.3839777
10848,-44.3875752,-12.0344439,16.1488426,-4.2754205
10849,-45.6656831,-14.7144755,19.4954922,-4.1432291
10850,-45.8436852,-18.0658438,23.7571283,-3.9808668
10851,-44.2405845,-21.9386195,28.8480221,-3.7821089
10852,-40.1142459,-25.74772,34.23339,-3.544209
10853,-33.1231594,-28.3351101,38.7473499,-3.2731869
10854,-23.9831636,-28.3676311,40.9337444,-2.9881799
10855,-14.5082188,-25.3539144,40.0441166,-2.718284
10856,-6.5328725,-20.2037414,36.6688073,-2.4903905
10857,-0.8441297,-14.4952265,32.1350814,-2.3180284
10858,2.7833549,-9.4249886,27.5456226,-2.2002515
10859,4.9641377,-5.481119,23.4445317,-2.1277109
10860,6.2680173,-2.6631554,19.9733639,-2.0888661
10861,7.0931431,-0.7661549,17.0912815,-2.073396
10862,7.6844486,0.4503685,14.7047486,-2.0733008
10863,8.1830115,1.1936197,12.7205868,-2.0828503
10864,8.6671111,1.6210052,11.0611928,-2.0981401
10865,9.1792524,1.8444029,9.6655721,-2.1166053
10866,9.7423661,1.9401815,8.4864373,-2.1366136
10867,10.3690815,1.9590711,7.4869577,-2.1571604
10868,11.0668898,1.934103,6.6381204,-2.1776544
10869,11.8409626,1.8864515,5.9167867,-2.197771
10870,12.6956597,1.829527,5.3043069,-2.2173557
10871,13.6353197,1.7717632,4.7855403,-2.2363611
10872,14.6646645,1.7184812,4.3481596,-2.2548077
10873,15.7889988,1.6731267,3.9821591,-2.2727587
10874,17.0143056,1.6380932,3.6795112,-2.2903059
10875,18.3472879,1.6152837,3.4339396,-2.3075623
10876,19.7953854,1.6065145,3.2407921,-2.3246592
10877,21.3667744,1.6138396,3.0970085,-2.341747
10878,23.0703568,1.6398552,3.0011925,-2.3589989
10879,24.9157295,1.6880409,2.953812,-2.3766184
10880,26.9131234,1.7631966,2.957572,-2.3948499
10881,29.0732874,1.8720584,3.0180371,-2.4139947
10882,31.4072718,2.024209,3.1446323,-2.434435
10883,33.926031,2.2334753,3.3522353,-2.4566685
10884,36.6396887,2.5201223,3.663721,-2.4813609
10885,39.5561592,2.9143694,4.1140683,-2.509427
10886,42.6784969,3.4621242,4.7570728,-2.5421557
10887,45.9996339,4.2344547,5.6764479,-2.5814108
10888,49.4915389,5.3433018,7.0042725,-2.6299545
10889,53.0820101,6.9671493,8.9512976,-2.6919739
10890,56.603274,9.3903163,11.8541174,-2.7739317
10891,59.6762063,13.0507507,16.236085,-2.885866
10892,61.4574758,18.5437313,22.83122,-3.04304
10893,60.1741669,26.3524674,32.3382986,-3.2665978
10894,52.7674784,35.6962847,44.2652548,-3.5777425
10895,36.5859798,42.3755034,54.6455506,-3.9741458
10896,14.7481748,40.0983632,57.0397631,-4.3960757
10897,-3.9734025,28.8394341,50.7288737,-4.7464059
10898,-15.1121381,15.4188925,41.6830175,-4.9677966
10899,-20.3672009,4.7075322,34.2975409,-5.0664221
10900,-22.4459422,-2.4551796,29.3811723,-5.0759196
10901,-22.990389,-6.8395947,26.3292917,-5.0284823
10902,-22.7988885,-9.3535235,24.4202917,-4.9472385
10903,-22.257358,-10.6697539,23.1344693,-4.8473126
10904,-21.5704661,-11.2297563,22.1516661,-4.7383062
10905,-20.859663,-11.3152845,21.2922555,-4.6262643
10906,-20.2023767,-11.1084117,20.4657346,-4.5149547
10907,-19.6483841,-10.7300687,19.6349733,-4.4066555
10908,-19.2279364,-10.2625391,18.7929439,-4.3026431
10909,-18.9570135,-9.7623183,17.9480709,-4.2035089
10910,-18.8414355,-9.2677901,17.1153526,-4.1093747
10911,-18.8802367,-8.8042614,16.3112985,-4.0200478
10912,-19.0683319,-8.3876182,15.5513271,-3.9351319
10913,-19.3984742,-8.0271599,14.8486899,-3.8541072
10914,-19.8625606,-7.7278413,14.2142873,-3.7763842
10915,-20.4523897,-7.4920275,13.6569677,-3.7013382
10916,-21.1599908,-7.3208415,13.1840613,-3.6283278
10917,-21.9776255,-7.2151785,12.8020102,-3.5567026
10918,-22.8975394,-7.1764677,12.5170249,-3.4858007
10919,-23.9115024,-7.2072513,12.3357398,-3.4149412
10920,-25.0101467,-7.3116456,12.2658594,-3.34341
10921,-26.1820734,-7.4957223,12.3167927,-3.2704425
10922,-27.412672,-7.7678281,12.500263,-3.195202
10923,-28.6825615,-8.1388153,12.8308479,-3.1167563
10924,-29.9655387,-8.6220908,13.3263444,-3.0340514
10925,-31.2259112,-9.2332861,14.0077392,-2.945888
10926,-32.41514,-9.9891722,14.8983773,-2.8509032
10927,-33.4678871,-10.9051914,16.0216232,-2.74757
10928,-34.298011,-11.990649,17.3959306,-2.6342325
10929,-34.7959685,-13.2403734,19.0258948,-2.5092055
10930,-34.830692,-14.6219527,20.8880469,-2.3709789
10931,-34.2610756,-16.0594356,22.9118422,-2.2185709
10932,-32.9632151,-17.4188586,24.9608668,-2.0520407
10933,-30.8757086,-18.5078442,26.82674,-1.8730899
10934,-28.0523385,-19.10546,28.2533894,-1.6855279
10935,-24.6926768,-19.0281334,29.0005872,-1.4952514
10936,-21.1162962,-18.2078901,28.9266447,-1.3094714
10937,-17.6765222,-16.7334573,28.0421315,-1.1353001
10938,-14.6579742,-14.8205856,26.4974815,-0.9782755
10939,-12.2160595,-12.7305742,24.5163031,-0.8414764
10940,-10.3792732,-10.6898606,22.3211178,-0.7254901
10941,-9.0912254,-8.8480613,20.087735,-0.6290068
10942,-8.2582269,-7.2760771,17.9333327,-0.549624
10943,-7.7830155,-5.985981,15.9248399,-0.4845443
10944,-7.581794,-4.9551022,14.0935668,-0.4310418
10945,-7.5894632,-4.1452532,12.4484264,-0.3867083
10946,-7.7586944,-3.5150021,10.9854574,-0.3495412
10947,-8.0566913,-3.0261651,9.6939291,-0.3179396
10948,-8.4616539,-2.6464731,8.5599991,-0.2906562
10949,-8.9597571,-2.350067,7.5688141,-0.266734
10950,-9.542843,-2.1169451,6.7056788,-0.2454448
10951,-10.2067646,-1.9320188,5.956681,-0.2262349
10952,-10.9502439,-1.7841195,5.3090061,-0.208681
10953,-11.7741031,-1.665113,4.7510743,-0.1924559
10954,-12.6807591,-1.5691727,4.2725793,-0.1773015
10955,-13.6738944,-1.4922153,3.8644742,-0.1630086
10956,-14.7582486,-1.4314802,3.5189341,-0.1494025
10957,-15.9394891,-1.3852301,3.2293135,-0.1363301
10958,-17.2241342,-1.3525516,2.9901125,-0.123652
10959,-18.6195107,-1.3332394,2.7969643,-0.1112339
10960,-20.1337336,-1.3277547,2.6466547,-0.0989406
10961,-21.7756972,-1.3372563,2.5371922,-0.0866284
10962,-23.5550693,-1.3637121,2.4679481,-0.0741385
10963,-25.4822789,-1.4101113,2.4399006,-0.0612874
10964,-27.5684819,-1.4808162,2.4560357,-0.0478552
10965,-29.8254847,-1.5821189,2.5219857,-0.0335692
10966,-32.2655846,-1.7231185,2.6470439,-0.0180809
10967,-34.9012559,-1.9171105,2.8457805,-0.000931
10968,-37.7445412,-2.1838198,3.14065,0.0185022
10969,-40.8058673,-2.5530539,3.5662581,0.0410844
10970,-44.0916916,-3.0707903,4.1764689,0.0680537
10971,-47.5996761,-3.8094911,5.0564343,0.101229
10972,-51.3083952,-4.8857671,6.3431937,0.1433555
10973,-55.1544159,-6.4905047,8.2609018,0.1986834
10974,-58.9791097,-8.9381273,11.1790465,0.2739386
10975,-62.4017722,-12.7352633,15.6967076,0.3798927
10976,-64.5213376,-18.6189756,22.7064396,0.5335639
10977,-63.3076425,-27.2918506,33.1634294,0.7597136
10978,-54.9958975,-37.9924823,46.6644516,1.0848554
10979,-36.1763347,-45.4701219,58.273721,1.5074998
10980,-11.2013178,-41.8164067,59.9320829,1.9531888
10981,8.8230034,-28.0416927,51.8424157,2.3059491
10982,19.6731085,-13.0156864,41.9235071,2.5083111
10983,24.2250506,-1.7479079,34.6980267,2.5774726
10984,25.5845591,5.4901385,30.4023802,2.5547552
10985,25.3824457,9.7941421,28.0442344,2.4752922
10986,24.3683968,12.1604721,26.7137114,2.363188
10987,22.9285766,13.2551615,25.8054933,2.2342315
10988,21.3091147,13.4995099,24.969562,2.0988698
10989,19.6898943,13.1741536,24.0341247,1.9641144
10990,18.2022443,12.4835541,22.9428572,1.8345899
10991,16.9321993,11.5854131,21.7072484,1.7131259
10992,15.924882,10.6007022,20.3716728,1.6011635
10993,15.1930329,9.617034,18.9899924,1.4991033
10994,14.7276297,8.6920377,17.6121223,1.4066236
10995,14.5077997,7.8585188,16.2780769,1.3229554
10996,14.508364,7.1307148,15.0167297,1.2470997
10997,14.7046671,6.510413,13.8469898,1.1779822
10998,15.0751406,5.992071,12.7798735,1.1145514
10999,15.602301,5.5666233,11.8206488,1.0558312
11000,16.2728183,5.2240467,10.9707032,1.0009427
11001,17.0771143,4.9549389,10.2290483,0.9491052
11002,18.008775,4.7514039,9.593494,0.899625
11003,19.0639261,4.6075028,9.0615687,0.8518779
11004,20.2406344,4.5194701,8.6312683,0.8052883
11005,21.538343,4.4858446,8.3017145,0.7593067
11006,22.9573157,4.5076171,8.0737966,0.7133862
11007,24.4980421,4.5884826,7.9508735,0.6669569
11008,26.1605289,4.7352659,7.9396201,0.6193966
11009,27.9433682,4.9586025,8.0511179,0.5699964
11010,29.8424116,5.2739657,8.3023159,0.5179182
11011,31.8487809,5.7031495,8.7180131,0.4621386
11012,33.945771,6.2763219,9.3335335,0.4013768
11013,36.1039087,7.0347037,10.1982192,0.3339972
11014,38.2729591,8.0336966,11.3796436,0.2578838
11015,40.3689749,9.3455852,12.9677419,0.1702839
11016,42.2537098,11.0591548,15.0761885,0.0676361
11017,43.7037932,13.2695031,17.8340222,-0.0545565
11018,44.3713024,16.0435532,21.3520438,-0.2016463
11019,43.7544182,19.3370388,25.6372194,-0.3791964
11020,41.2396207,22.8446934,30.4317084,-0.5911686
11021,36.3306724,25.8400298,35.0260594,-0.8364479
11022,29.111535,27.2395983,38.28106,-1.1046191
11023,20.6102708,26.1617802,39.1511104,-1.3747978
11024,12.444981,22.6668036,37.4408382,-1.6215865
11025,5.8734717,17.790955,33.9246706,-1.8254622
11026,1.2533304,12.7885252,29.6895959,-1.9790438
11027,-1.7219949,8.4791237,25.5262267,-2.0856209
11028,-3.5611246,5.1506945,21.8053342,-2.1539349
11029,-4.7065762,2.7584142,18.6203187,-2.1937571
11030,-5.4662988,1.1249093,15.9390244,-2.2136159
11031,-6.0326197,0.0547063,13.6906531,-2.2201116
11032,-6.5188424,-0.6191879,11.8025329,-2.2180114
11033,-6.9895506,-1.0242914,10.2117764,-2.2106079
11034,-7.4809625,-1.2521733,8.8669842,-2.2001042
11035,-8.0134254,-1.3661439,7.7268219,-2.1879352
11036,-8.5987355,-1.4088768,6.7580342,-2.1750122
11037,-9.2443038,-1.4086152,5.9336871,-2.1618962
11038,-9.955481,-1.3837933,5.2317894,-2.1489182
11039,-10.7368328,-1.3463145,4.6342541,-2.1362598
11040,-11.5928306,-1.3038077,4.1261228,-2.1240066
11041,-12.52822,-1.2611523,3.6949842,-2.1121825
11042,-13.5482177,-1.2214963,3.3305369,-2.1007722
11043,-14.6586176,-1.186935,3.0242599,-2.0897344
11044,-15.865852,-1.1589668,2.7691666,-2.0790105
11045,-17.1770312,-1.1388071,2.5596295,-2.0685282
11046,-18.5999747,-1.1276188,2.3912643,-2.0582037
11047,-20.1432381,-1.1267003,2.2608763,-2.047941
11048,-21.8161384,-1.1376644,2.1664696,-2.0376296
11049,-23.628776,-1.1626405,2.1073373,-2.0271406
11050,-25.592048,-1.2045332,2.0842552,-2.0163201
11051,-27.7176443,-1.2673842,2.0998247,-2.0049799
11052,-30.0180112,-1.3569078,2.159039,-1.9928836
11053,-32.5062501,-1.4813089,2.2701968,-1.9797259
11054,-35.1958976,-1.6525683,2.4463754,-1.965102
11055,-38.1004734,-1.888512,2.7078267,-1.9484604
11056,-41.2325706,-2.216216,3.085939,-1.9290284
11057,-44.6020047,-2.6777386,3.6299053,-1.9056943
11058,-48.2119415,-3.3399733,4.4181736,-1.876812
11059,-52.0504771,-4.3118669,5.5784329,-1.8398754
11060,-56.0714728,-5.7747084,7.3227924,-1.7909604
11061,-60.1488248,-8.0343714,10.0088012,-1.7237633
11062,-63.9630327,-11.6032874,14.2372302,-1.6279685
11063,-66.7176206,-17.2849593,20.9641903,-1.486718
11064,-66.4895126,-26.0352995,31.4045452,-1.2739624
11065,-59.2829414,-37.6840338,45.7859124,-0.9576692
11066,-40.3746474,-47.2612217,59.5649586,-0.5280962
11067,-12.9786697,-45.0052628,62.9697075,-0.0558402
11068,9.7874132,-30.3059728,54.6015591,0.3255667
11069,21.9306685,-13.5523335,43.786436,0.5418447
11070,26.7264584,-1.0177968,36.1911586,0.6095338
11071,27.8425327,6.9645872,32.0314633,0.5754234
11072,27.1150335,11.6719634,30.0287825,0.4789598
11073,25.3678061,14.1951871,29.0448759,0.347101
11074,23.06094,15.2253255,28.3324021,0.1979418
11075,20.5374336,15.2012447,27.4770394,0.0440668
11076,18.0756373,14.4476858,26.3098299,-0.1056696
11077,15.8785866,13.2392826,24.8244414,-0.2453815
11078,14.0627894,11.8095396,23.10205,-0.3717273
11079,12.6664935,10.3398146,21.2521711,-0.4834484
11080,11.6727388,8.9525621,19.3759873,-0.5808061
11081,11.0351397,7.7159979,17.5505386,-0.6650069
11082,10.6980328,6.6566123,15.8266703,-0.737719
11083,10.6086585,5.7735652,14.2334102,-0.8007273
11084,10.7227446,5.0509669,12.7839553,-0.8557244
11085,11.0059136,4.4666157,11.4810083,-0.9042063
11086,11.4329688,3.9973877,10.3208075,-0.9474393
11087,11.9863804,3.6221073,9.2959219,-0.9864664
11088,12.6546748,3.3227753,8.3970998,-1.0221341
11089,13.4310266,3.0848446,7.6144606,-1.0551264
11090,14.3121426,2.8970163,6.9382541,-1.0859981
11091,15.2974215,2.7508412,6.3593457,-1.1152059
11092,16.3883419,2.6402919,5.8695337,-1.1431343
11093,17.5880218,2.5613868,5.461774,-1.1701179
11094,18.900899,2.5119086,5.130363,-1.1964608
11095,20.332493,2.4912343,4.8711224,-1.2224528
11096,21.8892088,2.5002913,4.6816266,-1.2483852
11097,23.5781554,2.541657,4.5615157,-1.2745668
11098,25.4069381,2.6198331,4.5129527,-1.3013414
11099,27.3833847,2.7417484,4.5413088,-1.3291094
11100,29.5151333,2.9175842,4.6561961,-1.358356
11101,31.808971,3.1620734,4.8730439,-1.3896894
11102,34.2697213,3.4965199,5.2155158,-1.423896
11103,36.8983094,3.9519342,5.7192456,-1.4620207
11104,39.6882918,4.5739038,6.4376393,-1.5054861
11105,42.61944,5.4301206,7.4508649,-1.5562736
11106,45.6455236,6.6217651,8.8795551,-1.6171974
11107,48.6704572,8.2996795,10.9046414,-1.6923163
11108,51.5011013,10.6834629,13.7921225,-1.7875266
11109,53.7552696,14.0698512,17.909702,-1.9113138
11110,54.6971963,18.7784941,23.6826181,-2.0753495
11111,53.0209839,24.8905945,31.3375848,-2.2936851
11112,46.8790242,31.5523824,40.184062,-2.5772895
11113,35.0375748,36.1149142,47.658905,-2.919927
11114,19.3250773,35.1170449,50.1359614,-3.2824601
11115,4.602009,28.0692755,46.6342256,-3.6031734
11116,-5.6703614,18.4038601,39.9814302,-3.8369724
11117,-11.5386339,9.6350597,33.3049379,-3.976566
11118,-14.5538612,3.1419445,27.9299209,-4.0394549
11119,-16.0544456,-1.1585965,23.9345871,-4.048724
11120,-16.8384145,-3.8083656,21.0060481,-4.0237244
11121,-17.3252661,-5.342478,18.82268,-3.9782083
11122,-17.7268177,-6.167196,17.1475909,-3.9211862
11123,-18.1486043,-6.5617517,15.8249962,-3.8582605
11124,-18.642296,-6.7092025,14.75723,-3.7927494
11125,-19.2320438,-6.7264924,13.8843969,-3.7264935
11126,-19.9278289,-6.6872342,13.1702731,-3.660397
11127,-20.7323014,-6.6375268,12.5934104,-3.5947764
11128,-21.6442457,-6.6065309,12.1418004,-3.5295792
11129,-22.6602187,-6.6134277,11.8098126,-3.4645162
11130,-23.7751328,-6.6719861,11.5965523,-3.3991363
11131,-24.982169,-6.793592,11.5051094,-3.3328649
11132,-26.2721882,-6.9893123,11.542379,-3.2650165
11133,-27.6326761,-7.2713586,11.7192572,-3.1947904
11134,-29.04616,-7.6541601,12.0510651,-3.1212533
11135,-30.4879617,-8.1551126,12.5580452,-3.0433134
11136,-31.9230831,-8.7948992,13.2656821,-2.9596885
11137,-33.3020046,-9.5970403,14.20439,-2.8688743
11138,-34.5552708,-10.5859452,15.4077254,-2.7691247
11139,-35.5871475,-11.7821809,16.9076646,-2.6584627
11140,-36.2696934,-13.1930121,18.7247082,-2.5347617
11141,-36.4408474,-14.7960036,20.8501176,-2.395954
11142,-35.9138325,-16.5150303,23.2189215,-2.2404424
11143,-34.5088498,-18.1940177,25.6782549,-2.0677718
11144,-32.1156536,-19.5858854,27.9683206,-1.8795087
11145,-28.7768447,-20.3859454,29.7468497,-1.6800329
11146,-24.7459769,-20.3282795,30.6801197,-1.4766788
11147,-20.4563097,-19.3119263,30.5736205,-1.2787077
11148,-16.3860337,-17.4690268,29.4576144,-1.0952328
11149,-12.8986171,-15.1125465,27.5600553,-0.9330529
11150,-10.1610137,-12.602507,25.1940482,-0.7954861
11151,-8.165492,-10.2272268,22.6466678,-0.6825377
11152,-6.8039203,-8.155227,20.123903,-0.5919177
11153,-5.9372582,-6.4473795,17.7476702,-0.5202134
11154,-5.4368288,-5.0935909,15.5767442,-0.46379
11155,-5.2003106,-4.0480723,13.6302553,-0.4193175
11156,-5.1531385,-3.2536183,11.9053552,-0.3839964
11157,-5.2439282,-2.6550348,10.3883183,-0.355597
11158,-5.4386522,-2.2050024,9.0608413,-0.3324046
11159,-5.7155254,-1.865588,7.9033915,-0.3131312
11160,-6.0611158,-1.607639,6.8968915,-0.2968234
11161,-6.4676045,-1.4093691,6.0235132,-0.2827809
11162,-6.930938,-1.2548048,5.2670032,-0.2704912
11163,-7.4496197,-1.1323889,4.6127676,-0.2595781
