index,value
14001,0.76077
14002,0.73273
14003,0.74884
14004,0.65928
14005,1.0779
14006,1.6974
14007,1.9705
14008,2.0712
14009,2.1132
14010,2.0562
14011,1.3947
14012,0.84255
14013,0.57158
14014,0.45106
14015,0.40573
14016,0.60081
14017,1.3296
14018,1.784
14019,1.7543
14020,1.6038
14021,1.6533
14022,1.721
14023,1.1078
14024,0.78049
14025,0.73758
14026,0.77728
14027,0.66794
14028,0.99449
14029,1.6393
14030,1.9475
14031,2.0605
14032,2.0885
14033,2.0742
14034,1.48
14035,0.89337
14036,0.59553
14037,0.46503
14038,0.41524
14039,0.55405
14040,1.2379
14041,1.7658
14042,1.7787
14043,1.6379
14044,1.6386
14045,1.7823
14046,1.1728
14047,0.79771
14048,0.71701
14049,0.75896
14050,0.6573
14051,0.91126
14052,1.576
14053,1.9236
14054,2.0521
14055,2.0845
14056,2.0878
14057,1.573
14058,0.94814
14059,0.61863
14060,0.47521
14061,0.42134
14062,0.51087
14063,1.1377
14064,1.7329
14065,1.787
14066,1.6571
14067,1.6168
14068,1.8238
14069,1.2454
14070,0.82728
14071,0.72036
14072,0.75769
14073,0.66545
14074,0.83998
14075,1.5031
14076,1.8949
14077,2.0407
14078,2.0862
14079,2.0914
14080,1.6681
14081,1.0098
14082,0.65049
14083,0.48874
14084,0.42588
14085,0.47658
14086,1.034
14087,1.6926
14088,1.802
14089,1.6762
14090,1.6014
14091,1.8422
14092,1.3242
14093,0.85962
14094,0.7212
14095,0.754
14096,0.67966
14097,0.77876
14098,1.4243
14099,1.8676
14100,2.0304
14101,2.0843
14102,2.088
14103,1.7616
14104,1.0756
14105,0.67848
14106,0.49607
14107,0.42914
14108,0.45065
14109,0.93289
14110,1.6407
14111,1.7982
14112,1.6838
14113,1.5889
14114,1.833
14115,1.4055
14116,0.90095
14117,0.73548
14118,0.75793
14119,0.70305
14120,0.73342
14121,1.3401
14122,1.8313
14123,2.0181
14124,2.0874
14125,2.1087
14126,1.8567
14127,1.1507
14128,0.71115
14129,0.51081
14130,0.42478
14131,0.42477
14132,0.82996
14133,1.5743
14134,1.8018
14135,1.6921
14136,1.5665
14137,1.7888
14138,1.4905
14139,0.94595
14140,0.74472
14141,0.76637
14142,0.74157
14143,0.70702
14144,1.2533
14145,1.7907
14146,2.0096
14147,2.084
14148,2.0915
14149,1.9281
14150,1.2249
14151,0.75258
14152,0.53083
14153,0.43932
14154,0.42054
14155,0.74944
14156,1.5059
14157,1.8048
14158,1.7206
14159,1.5923
14160,1.7603
14161,1.5733
14162,0.99244
14163,0.74955
14164,0.74466
14165,0.74035
14166,0.67439
14167,1.1633
14168,1.7457
14169,1.986
14170,2.0756
14171,2.0851
14172,1.9931
14173,1.3063
14174,0.79704
14175,0.549
14176,0.44546
14177,0.41452
14178,0.67264
14179,1.4228
14180,1.7983
14181,1.7368
14182,1.6009
14183,1.7125
14184,1.653
14185,1.0472
14186,0.76258
14187,0.73867
14188,0.75509
14189,0.66185
14190,1.0748
14191,1.6948
14192,1.9675
14193,2.0685
14194,2.0861
14195,2.0426
14196,1.3929
14197,0.84443
14198,0.57362
14199,0.45665
14200,0.41495
14201,0.6073
14202,1.3319
14203,1.7877
14204,1.7609
14205,1.6236
14206,1.6742
14207,1.7263
14208,1.1083
14209,0.77877
14210,0.72816
14211,0.75672
14212,0.65375
14213,0.98725
14214,1.6371
14215,1.9541
14216,2.0663
14217,2.0837
14218,2.0733
14219,1.484
14220,0.89363
14221,0.58924
14222,0.46276
14223,0.41652
14224,0.55233
14225,1.2346
14226,1.7596
14227,1.7662
14228,1.6338
14229,1.637
14230,1.784
14231,1.1759
14232,0.80491
14233,0.71621
14234,0.75634
14235,0.65672
14236,0.90832
14237,1.5706
14238,1.9211
14239,2.0499
14240,2.0846
14241,2.0878
14242,1.5783
14243,0.95211
14244,0.62367
14245,0.4764
14246,0.42178
14247,0.5091
14248,1.1314
14249,1.7319
14250,1.7905
14251,1.6598
14252,1.6167
14253,1.8262
14254,1.2502
14255,0.82779
14256,0.71043
14257,0.74565
14258,0.66125
14259,0.83368
14260,1.4981
14261,1.8924
14262,2.0367
14263,2.0813
14264,2.0884
14265,1.6742
14266,1.0138
14267,0.64697
14268,0.48647
14269,0.42725
14270,0.47545
14271,1.0278
14272,1.6885
14273,1.7945
14274,1.6743
14275,1.6016
14276,1.8429
14277,1.3295
14278,0.86476
14279,0.72712
14280,0.7555
14281,0.68082
14282,0.77521
14283,1.4175
14284,1.8619
14285,2.0291
14286,2.0848
14287,2.0897
14288,1.769
14289,1.0819
14290,0.68388
14291,0.50078
14292,0.43117
14293,0.44934
14294,0.9247
14295,1.6359
14296,1.8057
14297,1.6922
14298,1.5927
14299,1.8331
14300,1.4134
14301,0.90259
14302,0.72849
14303,0.75072
14304,0.70038
14305,0.72752
14306,1.3322
14307,1.8264
14308,2.0155
14309,2.0829
14310,2.086
14311,1.8574
14312,1.1546
14313,0.71998
14314,0.51588
14315,0.43592
14316,0.43193
14317,0.82871
14318,1.5719
14319,1.808
14320,1.7075
14321,1.5916
14322,1.802
14323,1.4986
14324,0.94774
14325,0.73648
14326,0.74296
14327,0.71932
14328,0.69251
14329,1.2428
14330,1.7862
14331,1.9995
14332,2.0802
14333,2.0845
14334,1.9358
14335,1.2329
14336,0.75863
14337,0.53303
14338,0.44093
14339,0.42103
14340,0.74145
14341,1.4972
14342,1.8271
14343,1.7568
14344,1.6089
14345,1.7623
14346,1.5845
14347,0.9954
14348,0.72662
14349,0.71966
14350,0.72571
14351,0.66426
14352,1.1499
14353,1.7422
14354,1.9769
14355,2.0713
14356,2.0817
14357,2.0011
14358,1.3155
14359,0.80393
14360,0.55434
14361,0.44951
14362,0.4167
14363,0.66511
14364,1.4127
14365,1.7992
14366,1.7451
14367,1.6115
14368,1.7124
14369,1.6633
14370,1.0541
14371,0.76201
14372,0.72504
14373,0.74628
14374,0.65572
14375,1.0619
14376,1.688
14377,1.9677
14378,2.0695
14379,2.0798
14380,2.0455
14381,1.404
14382,0.84864
14383,0.57569
14384,0.45812
14385,0.41464
14386,0.59988
14387,1.3207
14388,1.7837
14389,1.7637
14390,1.6242
14391,1.6687
14392,1.7339
14393,1.116
14394,0.77866
14395,0.72
14396,0.75541
14397,0.65332
14398,0.97746
14399,1.63
14400,1.9429
14401,2.0606
14402,2.0831
14403,2.0752
14404,1.4948
14405,0.90119
14406,0.59808
14407,0.46596
14408,0.4151
14409,0.54609
14410,1.2222
14411,1.7602
14412,1.7749
14413,1.6362
14414,1.6313
14415,1.7892
14416,1.1836
14417,0.80336
14418,0.71793
14419,0.76103
14420,0.66
14421,0.90056
14422,1.5646
14423,1.9196
14424,2.0505
14425,2.0852
14426,2.0896
14427,1.5879
14428,0.95743
14429,0.62187
14430,0.4764
14431,0.42145
14432,0.50472
14433,1.1214
14434,1.7265
14435,1.7872
14436,1.6581
14437,1.6122
14438,1.8279
14439,1.2574
14440,0.83413
14441,0.71791
14442,0.7578
14443,0.66804
14444,0.83
14445,1.4908
14446,1.8907
14447,2.0393
14448,2.0847
14449,2.0911
14450,1.6829
14451,1.0198
14452,0.65509
14453,0.4908
14454,0.42767
14455,0.47248
14456,1.018
14457,1.6851
14458,1.8001
14459,1.6798
14460,1.6014
14461,1.8434
14462,1.3371
14463,0.86643
14464,0.71755
14465,0.75052
14466,0.68057
14467,0.76944
14468,1.4104
14469,1.8603
14470,2.0266
14471,2.0838
14472,2.0878
14473,1.7769
14474,1.0876
14475,0.68573
14476,0.49938
14477,0.43055
14478,0.44735
14479,0.9162
14480,1.6308
14481,1.8019
14482,1.6891
14483,1.5899
14484,1.8302
14485,1.4202
14486,0.90723
14487,0.72973
14488,0.75306
14489,0.70418
14490,0.72527
14491,1.3249
14492,1.823
14493,2.0146
14494,2.0819
14495,2.0862
14496,1.864
14497,1.1611
14498,0.72386
14499,0.52076
14500,0.43802
14501,0.43144
14502,0.82143
14503,1.5661
14504,1.8124
14505,1.7156
14506,1.5965
14507,1.801
14508,1.5065
14509,0.95051
14510,0.7309
14511,0.73905
14512,0.71744
14513,0.68817
14514,1.2347
14515,1.7826
14516,1.9975
14517,2.0765
14518,2.0821
14519,1.9418
14520,1.2397
14521,0.76352
14522,0.53673
14523,0.44419
14524,0.4217
14525,0.73497
14526,1.4904
14527,1.8076
14528,1.7311
14529,1.6035
14530,1.7571
14531,1.5909
14532,1.0024
14533,0.74823
14534,0.73528
14535,0.73479
14536,0.66619
14537,1.1433
14538,1.7358
14539,1.9811
14540,2.0729
14541,2.0814
14542,2.0045
14543,1.324
14544,0.80743
14545,0.55695
14546,0.45069
14547,0.41674
14548,0.65889
14549,1.4045
14550,1.7981
14551,1.7468
14552,1.6137
14553,1.7094
14554,1.6706
14555,1.0596
14556,0.76295
14557,0.71732
14558,0.74338
14559,0.65322
14560,1.0531
14561,1.6826
14562,1.96
14563,2.0658
14564,2.0779
14565,2.0486
14566,1.4127
14567,0.85584
14568,0.57784
14569,0.4599
14570,0.41765
14571,0.59531
14572,1.3109
14573,1.7831
14574,1.7655
14575,1.6325
14576,1.6708
14577,1.7423
14578,1.1234
14579,0.78286
14580,0.72285
14581,0.75208
14582,0.65013
14583,0.96665
14584,1.6224
14585,1.9398
14586,2.0573
14587,2.0847
14588,2.078
14589,1.5063
14590,0.90811
14591,0.60165
14592,0.46851
14593,0.41898
14594,0.54138
14595,1.2101
14596,1.7569
14597,1.7783
14598,1.6463
14599,1.6344
14600,1.7974
14601,1.1931
14602,0.80628
14603,0.70256
14604,0.73482
14605,0.89949
14606,1.1999
14607,1.5563
14608,1.8234
14609,1.9982
14610,2.0609
14611,1.8552
14612,1.3584
14613,0.91831
14614,0.64102
14615,0.49407
14616,0.47082
14617,0.70571
14618,1.3223
14619,1.8098
14620,1.8478
14621,1.7323
14622,1.8451
14623,1.7726
14624,1.1304
14625,0.75127
14626,0.65685
14627,0.62919
14628,0.56059
14629,0.91745
14630,1.6095
14631,1.9256
14632,2.0095
14633,1.965
14634,2.0174
14635,1.5138
14636,0.91751
14637,0.61815
14638,0.50737
14639,0.46998
14640,0.5627
14641,1.2074
14642,1.7611
14643,1.8239
14644,1.7568
14645,1.7389
14646,1.8391
14647,1.2102
14648,0.79953
14649,0.66281
14650,0.65646
14651,0.58472
14652,0.83843
14653,1.5306
14654,1.8955
14655,2.005
14656,2.0073
14657,2.0356
14658,1.6222
14659,0.98402
14660,0.64987
14661,0.50743
14662,0.4598
14663,0.51123
14664,1.0875
14665,1.7169
14666,1.8267
14667,1.7418
14668,1.6872
14669,1.8695
14670,1.2969
14671,0.8378
14672,0.68571
14673,0.684
14674,0.61466
14675,0.77121
14676,1.4467
14677,1.8711
14678,2.0114
14679,2.0412
14680,2.0469
14681,1.7278
14682,1.0539
14683,0.67423
14684,0.50586
14685,0.45101
14686,0.47249
14687,0.97188
14688,1.6611
14689,1.8119
14690,1.722
14691,1.6439
14692,1.8635
14693,1.3844
14694,0.88568
14695,0.709
14696,0.71165
14697,0.65452
14698,0.72429
14699,1.3577
14700,1.8365
14701,2.01
14702,2.0669
14703,2.0594
14704,1.8257
14705,1.1297
14706,0.71118
14707,0.51826
14708,0.44704
14709,0.44578
14710,0.86397
14711,1.5955
14712,1.8175
14713,1.7256
14714,1.622
14715,1.8315
14716,1.4743
14717,0.93049
14718,0.72397
14719,0.72316
14720,0.68862
14721,0.68883
14722,1.2666
14723,1.7982
14724,2
14725,2.0726
14726,2.0695
14727,1.9129
14728,1.2094
14729,0.74879
14730,0.53262
14731,0.44648
14732,0.42824
14733,0.76796
14734,1.5206
14735,1.8123
14736,1.7329
14737,1.6117
14738,1.7817
14739,1.5612
14740,0.98196
14741,0.7377
14742,0.72074
14743,0.71604
14744,0.66649
14745,1.1745
14746,1.7534
14747,1.9838
14748,2.0727
14749,2.0765
14750,1.9832
14751,1.2932
14752,0.79061
14753,0.55095
14754,0.45079
14755,0.4201
14756,0.68565
14757,1.4364
14758,1.8062
14759,1.7479
14760,1.6172
14761,1.731
14762,1.6448
14763,1.0385
14764,0.75451
14765,0.71331
14766,0.73264
14767,0.65217
14768,1.0823
14769,1.7019
14770,1.9761
14771,2.0722
14772,2.075
14773,2.0345
14774,1.3815
14775,0.83553
14776,0.56667
14777,0.45607
14778,0.41769
14779,0.61629
14780,1.3453
14781,1.7871
14782,1.7573
14783,1.626
14784,1.6842
14785,1.7187
14786,1.1007
14787,0.77607
14788,0.71776
14789,0.72636
14790,0.64704
14791,0.99511
14792,1.6433
14793,1.9467
14794,2.0586
14795,2.076
14796,2.0673
14797,1.4735
14798,0.88971
14799,0.59501
14800,0.46597
14801,0.41933
14802,0.55956
14803,1.2456
14804,1.7669
14805,1.7771
14806,1.6439
14807,1.6485
14808,1.7813
14809,1.1685
14810,0.7967
14811,0.69951
14812,0.72532
14813,0.64335
14814,0.91059
14815,1.5777
14816,1.9423
14817,2.0607
14818,2.0779
14819,2.0825
14820,1.5695
14821,0.94306
14822,0.6103
14823,0.47041
14824,0.42212
14825,0.51326
14826,1.1425
14827,1.733
14828,1.7762
14829,1.6515
14830,1.6176
14831,1.8226
14832,1.2415
14833,0.83096
14834,0.72771
14835,0.76186
14836,0.66634
14837,0.84395
14838,1.5056
14839,1.8969
14840,2.0427
14841,2.0853
14842,2.093
14843,1.6644
14844,1.0076
14845,0.64912
14846,0.48819
14847,0.42466
14848,0.47739
14849,1.0377
14850,1.6942
14851,1.8017
14852,1.6751
14853,1.6005
14854,1.8414
14855,1.321
14856,0.85809
14857,0.71754
14858,0.75205
14859,0.67891
14860,0.78097
14861,1.4273
14862,1.8664
14863,2.0295
14864,2.0865
14865,2.0918
14866,1.7595
14867,1.074
14868,0.67946
14869,0.49826
14870,0.42921
14871,0.45074
14872,0.93534
14873,1.6422
14874,1.8037
14875,1.6871
14876,1.5896
14877,1.8335
14878,1.4036
14879,0.89857
14880,0.72679
14881,0.74972
14882,0.6995
14883,0.73314
14884,1.3422
14885,1.8343
14886,2.021
14887,2.0832
14888,2.0871
14889,1.8477
14890,1.1456
14891,0.71421
14892,0.51555
14893,0.43521
14894,0.43338
14895,0.83925
14896,1.5804
14897,1.8098
14898,1.708
14899,1.5918
14900,1.8065
14901,1.4881
14902,0.94147
14903,0.73246
14904,0.73305
14905,0.71323
14906,0.69471
14907,1.2536
14908,1.7915
14909,1.9992
14910,2.0802
14911,2.0801
14912,1.9255
14913,1.2225
14914,0.75546
14915,0.5346
14916,0.44413
14917,0.42436
14918,0.75302
14919,1.5072
14920,1.8116
14921,1.7312
14922,1.6053
14923,1.7694
14924,1.574
14925,0.99056
14926,0.74232
14927,0.73287
14928,0.72806
14929,0.66795
14930,1.1617
14931,1.7462
14932,1.9892
14933,2.0754
14934,2.0786
14935,1.992
14936,1.3057
14937,0.79508
14938,0.55181
14939,0.45008
14940,0.41835
14941,0.6744
14942,1.4245
14943,1.8026
14944,1.7477
14945,1.6149
14946,1.7215
14947,1.6546
14948,1.0467
14949,0.75802
14950,0.71866
14951,0.73915
14952,0.65358
14953,1.0715
14954,1.6947
14955,1.9727
14956,2.0714
14957,2.0776
14958,2.0405
14959,1.3933
14960,0.84225
14961,0.5691
14962,0.4557
14963,0.41678
14964,0.60785
14965,1.3327
14966,1.7834
14967,1.7549
14968,1.6235
14969,1.6763
14970,1.7267
14971,1.1089
14972,0.78161
14973,0.72926
14974,0.75588
14975,0.65283
14976,0.98682
14977,1.6358
14978,1.9456
14979,2.06
14980,2.085
14981,2.0735
14982,1.4852
14983,0.89589
14984,0.59206
14985,0.46222
14986,0.41599
14987,0.55159
14988,1.2325
14989,1.7621
14990,1.8085
14991,1.6491
14992,1.6411
14993,1.7868
14994,1.1776
14995,0.78928
14996,0.70877
14997,0.75121
14998,0.65327
14999,0.90456
15000,1.5727
15001,1.9251
15002,2.0517
15003,2.1052
15004,2.1115
15005,1.5884
15006,0.95449
15007,0.61975
15008,0.47324
15009,0.41097
15010,0.49765
15011,1.1216
15012,1.7263
15013,1.7839
15014,1.6405
15015,1.588
15016,1.8173
15017,1.2529
15018,0.83292
15019,0.73174
15020,0.78084
15021,0.68656
15022,0.84241
15023,1.4978
15024,1.8941
15025,2.0416
15026,2.0923
15027,2.1017
15028,1.676
15029,1.0148
15030,0.65007
15031,0.48437
15032,0.42
15033,0.4708
15034,1.0245
15035,1.688
15036,1.7931
15037,1.6625
15038,1.5855
15039,1.836
15040,1.3289
15041,0.8647
15042,0.7246
15043,0.76654
15044,0.69237
15045,0.78088
15046,1.42
15047,1.8642
15048,2.0305
15049,2.0886
15050,2.0933
15051,1.7665
15052,1.0799
15053,0.68281
15054,0.5012
15055,0.42839
15056,0.44869
15057,0.92705
15058,1.6373
15059,1.8062
15060,1.6893
15061,1.5882
15062,1.8314
15063,1.4104
15064,0.90096
15065,0.7273
15066,0.75372
15067,0.70317
15068,0.73068
15069,1.3359
15070,1.8279
15071,2.0162
15072,2.0834
15073,2.0877
15074,1.8542
15075,1.1516
15076,0.71811
15077,0.51807
15078,0.43632
15079,0.43247
15080,0.83259
15081,1.5748
15082,1.8096
15083,1.7106
15084,1.5934
15085,1.8042
15086,1.4952
15087,0.94526
15088,0.73523
15089,0.74348
15090,0.71796
15091,0.69335
15092,1.2465
15093,1.7884
15094,2.0001
15095,2.0801
15096,2.0858
15097,1.9328
15098,1.2295
15099,0.75852
15100,0.53526
15101,0.44263
15102,0.42207
15103,0.74508
15104,1.5005
15105,1.8122
15106,1.7315
15107,1.6018
15108,1.7624
15109,1.5802
15110,0.99467
15111,0.74318
15112,0.72553
15113,0.72968
15114,0.66736
15115,1.1547
15116,1.7427
15117,1.9857
15118,2.0742
15119,2.0834
15120,1.9978
15121,1.313
15122,0.79877
15123,0.55184
15124,0.44966
15125,0.41645
15126,0.66765
15127,1.4169
15128,1.7983
15129,1.7441
15130,1.6102
15131,1.7138
15132,1.66
15133,1.0518
15134,0.76221
15135,0.73252
15136,0.74893
15137,0.65725
15138,1.0662
15139,1.6901
15140,1.965
15141,2.0672
15142,2.0839
15143,2.0453
15144,1.4006
15145,0.84799
15146,0.56987
15147,0.45343
15148,0.41324
15149,0.60157
15150,1.3236
15151,1.7831
15152,1.7547
15153,1.6165
15154,1.6661
15155,1.7304
15156,1.1139
15157,0.78249
15158,0.73247
15159,0.76395
15160,0.65783
15161,0.98235
15162,1.6321
15163,1.9447
15164,2.06
15165,2.088
15166,2.0765
15167,1.4915
15168,0.89996
15169,0.59807
15170,0.46549
15171,0.41646
15172,0.54815
15173,1.2257
15174,1.7617
15175,1.776
15176,1.6396
15177,1.6353
15178,1.7885
15179,1.1815
15180,0.80234
15181,0.71279
15182,0.75472
15183,0.65643
15184,0.90136
15185,1.5665
15186,1.9185
15187,2.0485
15188,2.0838
15189,2.0881
15190,1.5855
15191,0.95649
15192,0.6202
15193,0.47471
15194,0.42139
15195,0.50586
15196,1.1239
15197,1.727
15198,1.7835
15199,1.655
15200,1.6121
15201,1.8271
15202,1.2556
15203,0.83415
15204,0.72692
15205,0.76207
15206,0.66938
15207,0.83217
15208,1.4924
15209,1.8919
15210,2.0406
15211,2.0877
15212,2.0942
15213,1.6819
15214,1.0189
15215,0.65176
15216,0.48789
15217,0.42546
15218,0.47168
15219,1.0188
15220,1.685
15221,1.7963
15222,1.6739
15223,1.5963
15224,1.8411
15225,1.3354
15226,0.86702
15227,0.7256
15228,0.75783
15229,0.68537
15230,0.77279
15231,1.4122
15232,1.864
15233,2.0331
15234,2.0855
15235,2.0907
15236,1.7754
15237,1.0862
15238,0.68018
15239,0.49693
15240,0.42899
15241,0.44682
15242,0.91771
15243,1.6319
15244,1.7971
15245,1.6839
15246,1.5856
15247,1.8285
15248,1.4175
15249,0.908
15250,0.7349
15251,0.75775
15252,0.70755
15253,0.72842
15254,1.3274
15255,1.8251
15256,2.0154
15257,2.084
15258,2.0862
15259,1.8608
15260,1.1587
15261,0.71899
15262,0.51759
15263,0.43714
15264,0.43181
15265,0.82424
15266,1.5683
15267,1.8089
15268,1.7111
15269,1.5942
15270,1.8016
15271,1.5033
15272,0.95016
15273,0.73479
15274,0.7277
15275,0.71343
15276,0.68811
15277,1.2368
15278,1.7835
15279,1.996
15280,2.0764
15281,2.0827
15282,1.9395
15283,1.2377
15284,0.7624
15285,0.53788
15286,0.44153
15287,0.42053
15288,0.73668
15289,1.4923
15290,1.8097
15291,1.7318
15292,1.5993
15293,1.7557
15294,1.5883
15295,1.0003
15296,0.74503
15297,0.73579
15298,0.73696
15299,0.66825
15300,1.1468
15301,1.7379
15302,1.9814
15303,2.0738
15304,2.0841
15305,2.0033
15306,1.321
15307,0.80505
15308,0.55488
15309,0.44831
15310,0.41578
15311,0.6608
15312,1.4076
15313,1.7993
15314,1.7458
15315,1.6104
15316,1.7086
15317,1.6672
15318,1.0573
15319,0.7627
15320,0.7317
15321,0.75057
15322,0.65703
15323,1.0579
15324,1.6854
15325,1.9647
15326,2.0684
15327,2.0873
15328,2.0504
15329,1.4095
15330,0.85262
15331,0.57596
15332,0.45561
15333,0.41334
15334,0.59543
15335,1.3144
15336,1.7827
15337,1.7604
15338,1.6203
15339,1.6625
15340,1.7367
15341,1.1198
15342,0.78058
15343,0.72107
15344,0.75864
15345,0.6557
15346,0.97368
15347,1.6264
15348,1.9406
15349,2.0577
15350,2.0824
15351,2.0761
15352,1.4997
15353,0.90495
15354,0.59674
15355,0.46479
15356,0.41764
15357,0.54458
15358,1.217
15359,1.7563
15360,1.7709
15361,1.6391
15362,1.6338
15363,1.793
15364,1.1883
15365,0.80902
15366,0.7241
15367,0.76182
15368,0.65935
15369,0.89535
15370,1.559
15371,1.9167
15372,2.0496
15373,2.085
15374,2.0907
15375,1.5951
15376,0.96235
15377,0.62445
15378,0.47605
15379,0.42103
15380,0.5016
15381,1.1131
15382,1.7242
15383,1.7889
15384,1.6574
15385,1.6091
15386,1.8293
15387,1.2632
15388,0.83514
15389,0.71658
15390,0.75786
15391,0.66975
15392,0.82541
15393,1.4856
15394,1.8895
15395,2.0389
15396,2.0856
15397,2.0882
15398,1.7249
15399,1.04
15400,0.66342
15401,0.49248
15402,0.42724
15403,0.46771
15404,0.98279
15405,1.6683
15406,1.8019
15407,1.6807
15408,1.6032
15409,1.845
15410,1.3653
15411,0.87952
15412,0.72777
15413,0.75222
15414,0.68542
15415,0.7511
15416,1.3812
15417,1.8472
15418,2.0233
15419,2.0841
15420,2.0865
15421,1.8083
15422,1.1127
15423,0.69946
15424,0.50916
15425,0.434
15426,0.44134
15427,0.88244
15428,1.6095
15429,1.8128
15430,1.7031
15431,1.5943
15432,1.8232
15433,1.4506
15434,0.91974
15435,0.73086
15436,0.74615
15437,0.70684
15438,0.70977
15439,1.2939
15440,1.8099
15441,2.0089
15442,2.0811
15443,2.0846
15444,1.8926
15445,1.1874
15446,0.73684
15447,0.52597
15448,0.4388
15449,0.42669
15450,0.79029
15451,1.5411
15452,1.8113
15453,1.7202
15454,1.596
15455,1.7852
15456,1.5354
15457,0.96762
15458,0.73716
15459,0.7396
15460,0.72586
15461,0.68056
15462,1.2039
15463,1.7676
15464,1.9925
15465,2.0759
15466,2.0824
15467,1.965
15468,1.2677
15469,0.77697
15470,0.54222
15471,0.44421
15472,0.41801
15473,0.7074
15474,1.4624
15475,1.803
15476,1.7327
15477,1.6008
15478,1.7374
15479,1.6176
15480,1.0211
15481,0.75456
15482,0.73817
15483,0.74495
15484,0.66421
15485,1.1144
15486,1.7189
15487,1.9758
15488,2.0714
15489,2.0846
15490,2.0223
15491,1.3529
15492,0.82267
15493,0.56227
15494,0.45075
15495,0.41439
15496,0.63559
15497,1.374
15498,1.7947
15499,1.7521
15500,1.6136
15501,1.6911
15502,1.6945
15503,1.0797
15504,0.77008
15505,0.73131
15506,0.75582
15507,0.65598
15508,1.0261
15509,1.6643
15510,1.9558
15511,2.0643
15512,2.0863
15513,2.0622
15514,1.4423
15515,0.87098
15516,0.58366
15517,0.46003
15518,0.41537
15519,0.57567
15520,1.279
15521,1.7746
15522,1.7654
15523,1.6299
15524,1.6524
15525,1.76
15526,1.1445
15527,0.79026
15528,0.72634
15529,0.76095
15530,0.65594
15531,0.94348
15532,1.6024
15533,1.9361
15534,2.0573
15535,2.0837
15536,2.0833
15537,1.5349
15538,0.92439
15539,0.60876
15540,0.47004
15541,0.41799
15542,0.52706
15543,1.179
15544,1.747
15545,1.7813
15546,1.6461
15547,1.6222
15548,1.8088
15549,1.2149
15550,0.81513
15551,0.71083
15552,0.75008
15553,0.65901
15554,0.86729
15555,1.5332
15556,1.9095
15557,2.0445
15558,2.0827
15559,2.0897
15560,1.6296
15561,0.98353
15562,0.63802
15563,0.48277
15564,0.42394
15565,0.48954
15566,1.0762
15567,1.7107
15568,1.796
15569,1.6679
15570,1.6066
15571,1.8378
15572,1.2914
15573,0.8458
15574,0.71224
15575,0.75201
15576,0.67188
15577,0.80168
15578,1.4571
15579,1.8771
15580,2.0331
15581,2.0854
15582,2.0891
15583,1.7241
15584,1.0485
15585,0.66119
15586,0.49235
15587,0.42865
15588,0.46063
15589,0.97355
15590,1.662
15591,1.7975
15592,1.6807
15593,1.5943
15594,1.8403
15595,1.3726
15596,0.88503
15597,0.72718
15598,0.75495
15599,0.69207
15600,0.74953
15601,1.3733
15602,1.8436
15603,2.0224
15604,2.0829
15605,2.088
15606,1.816
15607,1.1194
15608,0.70155
15609,0.50553
15610,0.4308
15611,0.43836
15612,0.87321
15613,1.6035
15614,1.8018
15615,1.6914
15616,1.5848
15617,1.8162
15618,1.4572
15619,0.92676
15620,0.73883
15621,0.75582
15622,0.71676
15623,0.71083
15624,1.2866
15625,1.806
15626,2.0089
15627,2.0825
15628,2.0868
15629,1.899
15630,1.1946
15631,0.73954
15632,0.5213
15633,0.43518
15634,0.4241
15635,0.7819
15636,1.5342
15637,1.8038
15638,1.7087
15639,1.5866
15640,1.7765
15641,1.5415
15642,0.97332
15643,0.74225
15644,0.74892
15645,0.73599
15646,0.68314
15647,1.1977
15648,1.7634
15649,1.9926
15650,2.0794
15651,2.0841
15652,1.9694
15653,1.2743
15654,0.78107
15655,0.54498
15656,0.44598
15657,0.41844
15658,0.70186
15659,1.4557
15660,1.8058
15661,1.7375
15662,1.6055
15663,1.7361
15664,1.6249
15665,1.0251
15666,0.75336
15667,0.7337
15668,0.74225
15669,0.66109
15670,1.1061
15671,1.7149
15672,1.9735
15673,2.0711
15674,2.0834
15675,2.0259
15676,1.3601
15677,0.8258
15678,0.56424
15679,0.45326
15680,0.41583
15681,0.63079
15682,1.3669
15683,1.7917
15684,1.7522
15685,1.6185
15686,1.6903
15687,1.701
15688,1.0851
15689,0.77026
15690,0.71638
15691,0.74773
15692,0.6517
15693,1.0174
15694,1.6587
15695,1.9517
15696,2.0622
15697,2.0792
15698,2.0622
15699,1.4505
15700,0.87685
15701,0.58385
15702,0.45979
15703,0.41676
15704,0.57159
15705,1.2702
15706,1.7699
15707,1.7623
15708,1.6309
15709,1.6513
15710,1.7657
15711,1.1513
15712,0.79638
15713,0.72881
15714,0.76125
15715,0.65575
15716,0.93572
15717,1.595
15718,1.931
15719,2.0549
15720,2.0866
15721,2.0854
15722,1.5451
15723,0.93138
15724,0.6131
15725,0.47322
15726,0.41965
15727,0.52287
15728,1.1676
15729,1.7438
15730,1.8267
15731,1.6693
15732,1.6289
15733,1.8164
15734,1.2243
15735,0.80538
15736,0.70092
15737,0.74392
15738,0.65472
15739,0.85598
15740,1.5272
15741,1.9145
15742,2.0501
15743,2.0834
15744,2.0884
15745,1.6406
15746,0.98878
15747,0.63495
15748,0.48161
15749,0.42499
15750,0.4858
15751,1.0656
15752,1.7051
15753,1.7893
15754,1.6669
15755,1.6044
15756,1.8388
15757,1.299
15758,0.85213
15759,0.71815
15760,0.74835
15761,0.67272
15762,0.79602
